,ngay,thaydoi,solenhmua,khoiluongdatmua,KLTB1lenhmua,solenhdatban,khoiluongdatban,KLTB1lenhban,chenhlechlenhmuavaban,symbol 
19,09/01/2018,6 (0.00 %)   ,1 ,0 ,0  ,0 ,0 ,NaN  ,0,HLR
0,08/01/2018,6 (0.00 %)   ,1 ,"2,000 ","2,000  ",0 ,0 ,NaN  ,"2,000",HLR
1,05/01/2018,6 (0.00 %)   ,1 ,0 ,0  ,0 ,0 ,NaN  ,0,HLR
2,04/01/2018,6 (0.00 %)   ,2 ,0 ,0  ,1 ,"3,900 ","3,900  ","-3,900",HLR
3,03/01/2018,6 (0.00 %)   ,1 ,0 ,0  ,0 ,0 ,NaN  ,0,HLR
4,02/01/2018,6 (0.00 %)   ,0 ,0 ,NaN  ,1 ,"3,900 ","3,900  ","-3,900",HLR
5,29/12/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
6,28/12/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
7,27/12/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
8,26/12/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
9,25/12/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
10,22/12/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
11,21/12/2017,6 (0.00 %)   ,3 ,"2,800 ",933  ,2 ,"2,300 ","1,150  ",500,HLR
12,20/12/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
13,19/12/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
14,18/12/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
15,15/12/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
16,14/12/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
17,13/12/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
18,12/12/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
19,11/12/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
0,08/12/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
1,07/12/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
2,06/12/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
3,05/12/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
4,04/12/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
5,01/12/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
6,30/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
7,29/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
8,28/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
9,27/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
10,24/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
11,23/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
12,22/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
13,21/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
14,20/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
15,17/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
16,16/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
17,15/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
18,14/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
19,13/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
0,10/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
1,09/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
2,08/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
3,07/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
4,06/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
5,03/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
6,02/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
7,01/11/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
8,31/10/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
9,30/10/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
10,27/10/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
11,26/10/2017,6 (0.00 %)   ,1 ,0 ,0  ,0 ,0 ,NaN  ,0,HLR
12,25/10/2017,6 (0.00 %)   ,1 ,0 ,0  ,0 ,0 ,NaN  ,0,HLR
13,24/10/2017,6 (0.00 %)   ,1 ,0 ,0  ,0 ,0 ,NaN  ,0,HLR
14,23/10/2017,6 (0.00 %)   ,1 ,"2,000 ","2,000  ",0 ,0 ,NaN  ,"2,000",HLR
15,20/10/2017,6 (0.00 %)   ,1 ,"2,000 ","2,000  ",0 ,0 ,NaN  ,"2,000",HLR
16,19/10/2017,6 (0.00 %)   ,1 ,0 ,0  ,0 ,0 ,NaN  ,0,HLR
17,18/10/2017,6 (0.00 %)   ,1 ,0 ,0  ,0 ,0 ,NaN  ,0,HLR
18,17/10/2017,6 (0.00 %)   ,1 ,0 ,0  ,0 ,0 ,NaN  ,0,HLR
19,16/10/2017,6 (0.00 %)   ,1 ,0 ,0  ,0 ,0 ,NaN  ,0,HLR
0,13/10/2017,6 (0.00 %)   ,1 ,0 ,0  ,0 ,0 ,NaN  ,0,HLR
1,12/10/2017,6 (0.00 %)   ,1 ,0 ,0  ,0 ,0 ,NaN  ,0,HLR
2,11/10/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
3,10/10/2017,6 (0.00 %)   ,1 ,0 ,0  ,0 ,0 ,NaN  ,0,HLR
4,09/10/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
5,06/10/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
6,05/10/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
7,04/10/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
8,03/10/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
9,02/10/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
10,29/09/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
11,28/09/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
12,27/09/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
13,26/09/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
14,25/09/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
15,22/09/2017,6 (0.00 %)   ,1 ,0 ,0  ,0 ,0 ,NaN  ,0,HLR
16,21/09/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
17,20/09/2017,6 (0.00 %)   ,1 ,0 ,0  ,0 ,0 ,NaN  ,0,HLR
18,19/09/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
19,18/09/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
0,15/09/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
1,14/09/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
2,13/09/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
3,12/09/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
4,08/09/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
5,07/09/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
6,06/09/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
7,05/09/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
8,01/09/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
9,31/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
10,30/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
11,29/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
12,28/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
13,25/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
14,24/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
15,23/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
16,22/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
17,21/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
18,18/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
19,17/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
0,16/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
1,15/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
2,14/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
3,11/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
4,10/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
5,09/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
6,08/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
7,07/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
8,04/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
9,03/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
10,02/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
11,01/08/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
12,31/07/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
13,28/07/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
14,27/07/2017,6 (0.00 %)   ,1 ,"3,000 ","3,000  ",0 ,0 ,NaN  ,"3,000",HLR
15,26/07/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
16,25/07/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
17,24/07/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
18,21/07/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
19,20/07/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
0,19/07/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
1,18/07/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
2,17/07/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
3,14/07/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
4,13/07/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
5,12/07/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
6,11/07/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
7,10/07/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
8,07/07/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
9,06/07/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
10,05/07/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
11,04/07/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
12,03/07/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
13,30/06/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
14,29/06/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
15,28/06/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
16,27/06/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
17,26/06/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
18,23/06/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
19,22/06/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
0,21/06/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
1,20/06/2017,6 (0.00 %)   ,1 ,"1,000 ","1,000  ",0 ,0 ,NaN  ,"1,000",HLR
2,19/06/2017,6 (0.00 %)   ,1 ,"1,000 ","1,000  ",0 ,0 ,NaN  ,"1,000",HLR
3,16/06/2017,6 (0.00 %)   ,1 ,"1,000 ","1,000  ",0 ,0 ,NaN  ,"1,000",HLR
4,14/06/2017,6 (0.00 %)   ,1 ,"1,000 ","1,000  ",0 ,0 ,NaN  ,"1,000",HLR
5,13/06/2017,6 (0.00 %)   ,1 ,"1,000 ","1,000  ",0 ,0 ,NaN  ,"1,000",HLR
6,12/06/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
7,09/06/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
8,08/06/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
9,07/06/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
10,06/06/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
11,05/06/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
12,02/06/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
13,01/06/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
14,31/05/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
15,30/05/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
16,29/05/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
17,26/05/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
18,25/05/2017,6 (0.00 %)   ,1 ,"1,100 ","1,100  ",0 ,0 ,NaN  ,"1,100",HLR
19,24/05/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
0,23/05/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
1,22/05/2017,6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
2,19/05/2017,6 (-40.00 %)   ,1 ,"1,400 ","1,400  ",1 ,"1,400 ","1,400  ",0,HLR
3,18/05/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
4,17/05/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
5,16/05/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
6,15/05/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
7,12/05/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
8,11/05/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
9,10/05/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
10,09/05/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
11,08/05/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
12,05/05/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
13,04/05/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
14,03/05/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
15,28/04/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
16,27/04/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
17,26/04/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
18,25/04/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
19,24/04/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
0,21/04/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
1,20/04/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
2,19/04/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
3,18/04/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
4,17/04/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
5,14/04/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
6,13/04/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
7,12/04/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
8,11/04/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
9,10/04/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
10,07/04/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
11,05/04/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
12,04/04/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
13,03/04/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
14,31/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
15,30/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
16,29/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
17,28/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
18,27/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
19,24/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
0,23/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
1,22/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
2,21/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
3,20/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
4,17/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
5,16/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
6,15/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
7,14/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
8,13/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
9,10/03/2017,10 (0.00 %)   ,1 ,0 ,0  ,0 ,0 ,NaN  ,0,HLR
10,09/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
11,08/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
12,07/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
13,06/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
14,03/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
15,02/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
16,01/03/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
17,28/02/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
18,27/02/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,1 ,"3,900 ","3,900  ","-3,900",HLR
19,24/02/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
0,23/02/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
1,22/02/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
2,21/02/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
3,20/02/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
4,17/02/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
5,16/02/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
6,15/02/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
7,14/02/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
8,13/02/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,1 ,"3,900 ","3,900  ","-3,900",HLR
9,10/02/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
10,09/02/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
11,08/02/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
12,07/02/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
13,06/02/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
14,03/02/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,2 ,"3,900 ","1,950  ","-3,900",HLR
15,02/02/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
16,25/01/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
17,24/01/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
18,23/01/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
19,20/01/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
0,19/01/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
1,18/01/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
2,17/01/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
3,16/01/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
4,13/01/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
5,12/01/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
6,11/01/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
7,10/01/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
8,09/01/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
9,06/01/2017,10 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,HLR
